シーケンス,コマンド,条件1,比較,条件2,引数１（ジャンプ先）,引数２,引数３,引数４,引数５,引数６
,"拠点会話追加","レオ立ち絵条件",1,"0",,0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"玄関",,,0,,,0,0,,,
,"背景",,0,,"拠点_海賊の砦_玄関",0,0,,,
,"サブルーチン呼び出し","*加入",2,"バルボ","バルボ立ち絵",0,0,,,
,"サブルーチン呼び出し",,0,,"カムイ立ち絵条件設定",0,0,,,
,"サブルーチン呼び出し",,0,,"レオ立ち絵条件設定",0,0,,,
,"サブルーチン呼び出し","カムイ立ち絵条件",1,"0","拠点会話出現条件設定",0,0,,,
,"フェードイン",,0,,,1,0,,,
,"現在地表示",,0,,,0,0,,,
,"サブルーチン呼び出し",,0,,"玄関_3人加入チェック",0,0,,,
,"コマンド実行",,0,,,0,0,,,
"カムイ立ち絵条件設定",,,0,,,0,0,,,
,"変数セット",,0,,"カムイ立ち絵条件",0,1,,,
,"変数セット","G_海賊の砦2_カムイ死亡",1,"1","カムイ立ち絵条件",0,0,,,
,"変数セット","*加入",1,"カムイ","カムイ立ち絵条件",0,0,,,
,"変数セット","*死亡",1,"カムイ","カムイ立ち絵条件",0,0,,,
,"サブルーチン呼び出し","カムイ立ち絵条件",1,"1","カムイ仲間入り条件分岐",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"カムイ仲間入り条件分岐",,,0,,,0,0,,,
,"変数セット",,0,,"カムイ仲間入り条件",0,1,,,
,"変数セット","*加入",2,"バルボ","カムイ仲間入り条件",0,0,,,
,"変数セット","*死亡",1,"バルボ","カムイ仲間入り条件",0,1,,,
,"変数セット","G_海賊の砦2_バルボ死亡",1,"1","カムイ仲間入り条件",0,1,,,
,"立ち絵追加","カムイ仲間入り条件",1,"0","カムイ会話_バルボ仲間でない",6,0,"カムイ",,
,"立ち絵追加","カムイ仲間入り条件",1,"1","カムイ仲間入り_選択",6,0,"カムイ",,
,"サブルーチン終了",,0,,,0,0,,,
"カムイ会話_バルボ仲間でない",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV_C_カムイ",6,0,,,
,"会話終了",,0,,,0,0,,,
"カムイ仲間入り_選択",,,0,,,0,0,,,
,"変数セット",,0,,"バルボ死亡判定",0,0,,,
,"変数セット","*死亡",1,"バルボ","バルボ死亡判定",0,1,,,
,"変数セット","G_海賊の砦2_バルボ死亡",1,"1","バルボ死亡判定",0,1,,,
,"サブルーチン呼び出し","バルボ死亡判定",1,"1","カムイと会話_バルボ死亡",0,0,,,
,"サブルーチン呼び出し","バルボ死亡判定",1,"0","カムイと会話",0,0,,,
,"はい・いいえ選択",,0,,"MID_ADV_C_カムイ_SELECT",0,0,,,
,"はい選択",,0,,"カムイ仲間入り_加入",0,0,,,
,"いいえ選択",,0,,"カムイ仲間入り_拒否",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"カムイと会話",,,0,,,0,0,,,
,"会話","G_海賊の砦内部2_カムイ会話",1,"0","MID_ADV_C_カムイ仲間入り会話1",6,0,,,
,"会話","G_海賊の砦内部2_カムイ会話",1,"1","MID_ADV_C_カムイ仲間入り会話2",6,0,,,
,"変数セット",,0,,"G_海賊の砦内部2_カムイ会話",0,1,,,
,"サブルーチン終了",,0,,,0,0,,,
"カムイと会話_バルボ死亡",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV2_C_カムイ1",6,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"カムイ仲間入り_加入",,,0,,,0,0,,,
,"仲間入り","*加入",2,"カムイ","カムイ",0,0,,,
,"立ち絵消去",,0,,"カムイ",6,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"カムイ仲間入り_拒否",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV_C_カムイ2",6,0,,,
,"会話終了",,0,,,0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"レオ立ち絵条件設定",,,0,,,0,0,,,
,"変数セット",,0,,"レオ立ち絵条件",0,1,,,
,"変数セット","G_海賊の砦2_レオ死亡",1,"1","レオ立ち絵条件",0,0,,,
,"変数セット","*加入",1,"レオ","レオ立ち絵条件",0,0,,,
,"変数セット","*死亡",1,"レオ","レオ立ち絵条件",0,0,,,
,"サブルーチン呼び出し","レオ立ち絵条件",1,"1","レオ仲間入り条件分岐",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"レオ仲間入り条件分岐",,,0,,,0,0,,,
,"変数セット",,0,,"レオ仲間入り条件",0,1,,,
,"変数セット","*加入",2,"バルボ","レオ仲間入り条件",0,0,,,
,"変数セット","*死亡",1,"バルボ","レオ仲間入り条件",0,1,,,
,"変数セット","G_海賊の砦2_バルボ死亡",1,"1","レオ仲間入り条件",0,1,,,
,"立ち絵追加","レオ仲間入り条件",1,"0","レオ会話_バルボ仲間でない",8,0,"レオ",,
,"立ち絵追加","レオ仲間入り条件",1,"1","レオ仲間入り_選択",8,0,"レオ",,
,"サブルーチン終了",,0,,,0,0,,,
"レオ会話_バルボ仲間でない",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV_C_レオ",8,0,,,
,"会話終了",,0,,,0,0,,,
"レオ仲間入り_選択",,,0,,,0,0,,,
,"変数セット",,0,,"バルボ死亡判定",0,0,,,
,"変数セット","*死亡",1,"バルボ","バルボ死亡判定",0,1,,,
,"変数セット","G_海賊の砦2_バルボ死亡",1,"1","バルボ死亡判定",0,1,,,
,"サブルーチン呼び出し","バルボ死亡判定",1,"1","レオと会話_バルボ死亡",0,0,,,
,"サブルーチン呼び出し","バルボ死亡判定",1,"0","レオと会話",0,0,,,
,"はい・いいえ選択",,0,,"MID_ADV_C_レオ_SELECT",0,0,,,
,"はい選択",,0,,"レオ仲間入り_加入",0,0,,,
,"いいえ選択",,0,,"レオ仲間入り_拒否",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"レオと会話",,,0,,,0,0,,,
,"会話","G_海賊の砦内部2_レオ会話",1,"0","MID_ADV_C_レオ仲間入り会話1",8,0,,,
,"会話","G_海賊の砦内部2_レオ会話",1,"1","MID_ADV_C_レオ仲間入り会話2",8,0,,,
,"変数セット",,0,,"G_海賊の砦内部2_レオ会話",0,1,,,
,"サブルーチン終了",,0,,,0,0,,,
"レオと会話_バルボ死亡",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV2_C_レオ1",8,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"レオ仲間入り_加入",,,0,,,0,0,,,
,"仲間入り","*加入",2,"レオ","レオ",0,0,,,
,"立ち絵消去",,0,,"レオ",8,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"レオ仲間入り_拒否",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV_C_レオ2",8,0,,,
,"会話終了",,0,,,0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"バルボ立ち絵",,,0,,,0,0,,,
,"立ち絵追加","G_海賊の砦2_バルボ死亡",2,"1","バルボ仲間入り_選択",7,1,"バルボ",,
,"サブルーチン終了",,0,,,0,0,,,
"バルボと会話",,,0,,,0,0,,,
,"会話","G_海賊の砦内部2_バルボ会話",1,"0","MID_ADV_C_バルボ仲間入り会話1",7,0,,,
,"会話","G_海賊の砦内部2_バルボ会話",1,"1","MID_ADV_C_バルボ仲間入り会話2",7,0,,,
,"変数セット",,0,,"G_海賊の砦内部2_バルボ会話",0,1,,,
,"サブルーチン終了",,0,,,0,0,,,
"バルボ仲間入り_選択",,,0,,,0,0,,,
,"サブルーチン呼び出し",,0,,"バルボと会話",0,0,,,
,"はい・いいえ選択",,0,,"MID_ADV_C_バルボ_SELECT",0,0,,,
,"はい選択",,0,,"バルボ仲間入り_加入",0,0,,,
,"いいえ選択",,0,,"バルボ仲間入り_拒否",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"バルボ仲間入り_加入",,,0,,,0,0,,,
,"仲間入り","*加入",2,"バルボ","バルボ",0,0,,,
,"立ち絵消去",,0,,"バルボ",7,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"バルボ仲間入り_拒否",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV_C_バルボ2",7,0,,,
,"会話終了",,0,,,0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"玄関_3人加入チェック",,,0,,,0,0,,,
,"コメント",,0,,"玄関_3人加入チェック",0,0,,,
,"変数セット","G_海賊の砦内部2_3人加入",2,"1","海賊の砦内部_3人加入",0,0,,,
,"変数セット","*else",0,,"海賊の砦内部_3人加入",0,4,,,
,"変数セット","*加入",1,"バルボ","海賊の砦内部_3人加入",1,1,,,
,"変数セット","*加入",1,"カムイ","海賊の砦内部_3人加入",1,1,,,
,"変数セット","*加入",1,"レオ","海賊の砦内部_3人加入",1,1,,,
,"変数セット","*死亡",1,"バルボ","海賊の砦内部_3人加入",2,1,,,
,"変数セット","*死亡",1,"カムイ","海賊の砦内部_3人加入",2,1,,,
,"変数セット","*死亡",1,"レオ","海賊の砦内部_3人加入",2,1,,,
,"変数セット","海賊の砦内部_3人加入",1,"3","G_海賊の砦内部2_3人加入",0,1,,,
,"サブルーチン呼び出し","海賊の砦内部_3人加入",1,"3","GS_一枚絵表示",0,0,"Tlp_Ev_Repayment",,
,"会話","海賊の砦内部_3人加入",1,"3","MID_ADV_C_EV1",0,0,,,
,"フェードアウト","海賊の砦内部_3人加入",1,"3",,1,0,,,
,"フェード待ち","海賊の砦内部_3人加入",1,"3",,0,0,,,
,"サブルーチン呼び出し","海賊の砦内部_3人加入",1,"3","GS_一枚絵消去",0,0,,,
,"ウェイト","海賊の砦内部_3人加入",1,"3",,500,0,,,
,"フェードイン","海賊の砦内部_3人加入",1,"3",,1,0,,,
,"フェード待ち","海賊の砦内部_3人加入",1,"3",,0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"宝物庫",,,0,,,0,0,,,
,"背景",,0,,"拠点_海賊の砦_宝物庫",0,0,,,
,"サブルーチン呼び出し","*章",1,"2","宝物庫_フェード前2章",0,0,,,
,"フェードイン",,0,,,1,0,,,
,"現在地表示",,0,,,0,0,,,
,"コマンド実行",,0,,,0,0,,,
"鋼の剣入手",,,0,,,0,0,,,
,"アイテム入手",,0,,"IID_鋼の剣",0,0,,,
,"変数セット",,0,,"G_海賊の砦内部2_鋼の剣",0,1,,,
,"サブルーチン終了",,0,,,0,0,,,
"外に出る",,,0,,,0,0,,,
,"BGM停止",,0,,,1,0,,,
,"環境音停止",,0,,,1,0,,,
,"フェードアウト",,0,,,1,0,,,
,"フェード待ち",,0,,,0,0,,,
,"終了",,0,,,0,0,,,
"アドベンチャーをスキップ",,,0,,,0,0,,,
,"仲間入り","*加入",2,"バルボ","バルボ",0,0,,,
,"仲間入り","*加入",2,"レオ","レオ",0,0,,,
,"仲間入り","*加入",2,"カムイ","カムイ",0,0,,,
,"変数セット",,0,,"G_海賊の砦内部2_3人加入",0,1,,,
,"サブルーチン呼び出し","*章",1,"2","アドベンチャーをスキップ_2章",0,0,,,
,"ジャンプ",,0,,"外に出る",0,0,,,
