シーケンス,コマンド,条件1,比較,条件2,引数１（ジャンプ先）,引数２,引数３,引数４,引数５,引数６
"サブルーチン引数テスト用サブルーチン",,,0,,,0,0,,,
,"フェードアウト",,0,,,-123456789,0,,,
,"フェード待ち",,0,,,0,0,,,
,"フェードイン",,0,,,-987654321,0,,,
,"フェード待ち",,0,,,0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"会話挙動テスト",,,0,,,0,0,,,
,"ダイアログ",,0,,"サブルーチン会話",0,0,,,
,"会話",,0,,"MID_Sample_サンプル女",1,0,,,
,"会話終了",,0,,,0,0,,,
"フェードテスト",,,0,,,0,0,,,
,"会話",,0,,"MID_Sample_サンプル女2",3,0,,,
,"フェードイン",,0,,,0,0,,,
,"会話終了",,0,,,0,0,,,
"フェードですと",,,0,,,0,0,,,
,"会話",,0,,"MID_Sample_サンプル女",5,0,,,
,"フェードアウト",,0,,,0,0,"white",,
,"フェード待ち",,0,,,0,0,,,
,"フェードイン",,0,,,0,0,,,
,"会話",,0,,"MID_Sample_サンプル女",5,0,,,
,"会話終了",,0,,,0,0,,,
"移動先許可テスト",,,0,,,0,0,,,
,"ダイアログ",,0,,"移動先許可のテストです。村を出るが移動可能になります。",0,0,,,
,"移動先許可",,0,,"村を出る",0,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"移動先禁止テスト",,,0,,,0,0,,,
,"ダイアログ",,0,,"村を出る。を禁止する。",0,0,,,
,"移動先許可",,0,,"村を出る",0,1,,,
,"会話メニュー再構築",,0,,,0,0,,,
"アイテム消費テスト",,,0,,,0,0,,,
,"アイテム消費",,0,,"IID_鋼の剣",0,0,,,
,"会話終了",,0,,,0,0,,,
"カウントアップテスト",,,0,,,0,0,,,
,"変数セット",,0,,"目標値",1,0,"目標値",,
,"会話終了",,0,,,0,0,,,
"GMAPカウントテスト",,,0,,,0,0,,,
,"エフェクト再生",,0,,"Dng_びっくり",0,0,"(1, 2, 3a)",,
,"エフェクト再生",,0,,"Dng_びっくり",0,0,"(123.5  , 2.1235, 0.3214)",,
,"エフェクト再生",,0,,"Dng_びっくり",0,0," (1 , 2         , 3)",,
,"エフェクト再生",,0,,"Dng_びっくり",0,0,"(   1, 2,     3 3)",,
,"会話終了",,0,,,0,0,,,
"アイテム所持条件テスト",,,0,,,0,0,,,
,"ダイアログ","*IID_鋼の剣",1,"アルム","アルムは鋼の剣を所持しています。",0,0,,,
,"ダイアログ","*else",0,,"アルムは鋼の剣を所持していません。",0,0,,,
,"会話終了",,0,,,0,0,,,
"村を出る",,,0,,,0,0,,,
,"フェードアウト",,0,,,1,0,,,
,"終了",,0,,,0,0,,,
"鍛冶屋",,,0,,,0,0,,,
,"背景",,0,,"拠点_ラムの村_マイセンの家",0,0,,,
,"サブルーチン呼び出し",,0,,"GS_鍛冶屋立ち絵追加",0,0,,,
,"立ち絵追加",,0,,"旅の商人テスト",3,0,"旅の商人青",,
,"フェードイン",,0,,,0,0,,,
,"コマンド実行",,0,,,0,0,,,
"テストスポット",,,0,,,0,0,,,
,"終了",,0,,,0,0,,,
"移動先_ラムの村",,,0,,,0,0,,,
,"ミニマップ",,0,,"AdvMap_Sample",0,0,,,
,"移動先追加",,0,,"鍛冶屋",0,0,,,
,"移動先追加",,0,,"村の出入り口",0,0,,,
,"移動先追加",,0,,"村を出る",0,0,,,
,"移動先追加",,0,,"テストスポット",0,0,,,
,"移動先許可",,0,,"村を出る",0,1,,,
,"移動先許可",,0,,"テストスポット",0,1,,,
,"サブルーチン終了",,0,,,0,0,,,
