シーケンス,コマンド,条件1,比較,条件2,引数１（ジャンプ先）,引数２,引数３,引数４,引数５,引数６
"SUB04_材料渡す_はちみつコラボチェック",,,0,,,0,0,,,
,"変数セット","*IID_コラボの食べ物６",4,"1","お菓子コラボチェック",0,1,,,
,"変数セット","*IID_コラボの食べ物６",4,"1","お菓子チェック",1,1,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB04_材料渡す_はちみつコラボ消費",,,0,,,0,0,,,
,"アイテム消費","お菓子コラボチェック",1,"1","IID_コラボの食べ物６",0,0,,,
,"アイテム消費","*else",0,,"IID_はちみつ",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB04_材料渡す_足りない",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB4_1_4",5,0,,,
,"会話終了",,0,,,0,0,,,
"SUB04_材料渡さない",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB4_1_3",5,0,,,
,"会話終了",,0,,,0,0,,,
"SUB04_クリア後",,,0,,,0,0,,,
,"立ち絵追加","G_SUB_04お菓子",1,"2","SUB04_クリア後会話",5,0,"女性","MPID_酒場の主人の妻",
,"サブルーチン終了",,0,,,0,0,,,
"SUB04_クリア後会話",,,0,,,0,0,,,
,"会話","G_SUB_04お菓子",1,"2","MID_SUB4_2_1",5,0,,,
,"会話","*else",0,,"MID_SUB4_3",5,0,,,
,"変数セット","G_SUB_04お菓子",1,"2","G_SUB_04お菓子",0,3,,,
,"会話終了",,0,,,0,0,,,
"出入り口_SUB06",,,0,,,0,0,,,
,"サブルーチン呼び出し","G_SUB_06幻の魚",5,"1","SUB06_開始前",0,0,,,
,"サブルーチン呼び出し","G_SUB_06幻の魚",1,"1","SUB06_クリア前",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB06_開始前",,,0,,,0,0,,,
,"立ち絵追加",,0,,"SUB06_開始前選択肢",10,0,"おじさん","MPID_貴族の料理人",
,"サブルーチン終了",,0,,,0,0,,,
"SUB06_開始前選択肢",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB6_1_0",10,0,,,
,"はい・いいえ選択",,0,,"MID_SUB6_1_確認0",0,0,,,
,"はい選択",,0,,"SUB06_探す",0,0,,,
,"いいえ選択",,0,,"SUB06_探さない",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB06_探す",,,0,,,0,0,,,
,"変数セット",,0,,"G_SUB_06幻の魚",0,1,,,
,"会話","G_SUB_35出られなくなった男",1,"2","MID_SUB6_1_2",10,0,,,
,"会話","*else",0,,"MID_SUB6_1_1",10,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"SUB06_探さない",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB6_1_3",10,0,,,
,"会話終了",,0,,,0,0,,,
"SUB06_クリア前",,,0,,,0,0,,,
,"立ち絵追加",,0,,"SUB06_クリア前_交渉",10,0,"おじさん","MPID_貴族の料理人",
,"サブルーチン終了",,0,,,0,0,,,
"SUB06_クリア前_交渉",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB6_2_1",10,0,,,
,"会話終了","*IID_ダゴンのきりみ",5,"1",,0,0,,,
,"はい・いいえ選択",,0,,"MID_SUB6_2_確認2",0,0,,,
,"はい選択",,0,,"SUB06_切り身渡す",0,0,,,
,"いいえ選択",,0,,"SUB06_切り身渡さない",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB06_クリア前_切り身あり",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB6_2_1",10,0,,,
,"はい・いいえ選択",,0,,"MID_SUB6_2_確認2",0,0,,,
,"はい選択",,0,,"SUB06_切り身渡す",0,0,,,
,"いいえ選択",,0,,"SUB06_切り身渡さない",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB06_切り身渡す",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB6_2_2",10,0,,,
,"アイテム消費",,0,,"IID_ダゴンのきりみ",0,0,,,
,"アイテム入手",,0,,"IID_異国のスパイス",0,0,,,
,"ダイアログ",,0,,"MID_SUB6_2_確認3",0,0,,,
,"変数セット",,0,,"G_SUB_06幻の魚",0,2,,,
,"名声上昇",,0,,,200,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"SUB06_切り身渡さない",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB6_2_3",10,0,,,
,"会話終了",,0,,,0,0,,,
"SUB06_クリア前_切り身なし",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB6_2_1",10,0,,,
,"会話終了",,0,,,0,0,,,
"桟橋_SUB11",,,0,,,0,0,,,
,"サブルーチン呼び出し","G_SUB_11サンゴを集めてくれ",3,"1","SUB11_立ち絵",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB11_立ち絵",,,0,,,0,0,,,
,"立ち絵追加","G_SUB_11サンゴを集めてくれ",5,"1","SUB11_初回会話",5,0,"でっぷり商人","MPID_大商人アレッシオ",
,"立ち絵追加","*else",0,,"SUB11_通常交渉",5,0,"でっぷり商人","MPID_大商人アレッシオ",
,"サブルーチン終了",,0,,,0,0,,,
"SUB11_初回会話",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB11_1_0",5,0,,,
,"はい・いいえ選択",,0,,"MID_SUB11_1_確認0",0,0,,,
,"はい選択",,0,,"SUB11_通常交渉",0,0,,,
,"いいえ選択",,0,,"SUB11_初回_話を聞かない",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB11_初回_話を聞かない",,,0,,,0,0,,,
,"会話終了",,0,,,0,0,,,
"SUB11_通常交渉",,,0,,,0,0,,,
,"会話","G_SUB_11サンゴを集めてくれ",1,"1","MID_SUB11_2_1",5,0,,,
,"会話","*else",0,,"MID_SUB11_1_1",5,0,,,
,"変数セット",,0,,"G_SUB_11サンゴを集めてくれ",0,1,,,
,"はい・いいえ選択",,0,,"MID_SUB11_1_確認1",0,0,,,
,"はい選択",,0,,"SUB11_はい選択",0,0,,,
,"いいえ選択",,0,,"SUB11_いいえ選択",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB11_はい選択",,,0,,,0,0,,,
,"サブルーチン呼び出し","*IID_サンゴのかけら",5,"1","SUB11_はい選択_サンゴなし",0,0,,,
,"サブルーチン呼び出し","*else",0,,"SUB11_はい選択_サンゴあり",0,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"SUB11_はい選択_サンゴあり",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB11_1_2",5,0,,,
,"貨幣取得",,0,,,0,10,,,
,"アイテム消費",,0,,"IID_サンゴのかけら",0,0,,,
,"変数セット",,0,,"G_SUB_11さんごカウンター",1,1,,,
,"変数セット","G_SUB_11さんごカウンター",1,"5","G_SUB_11サンゴを集めてくれ",0,2,,,
,"会話","G_SUB_11さんごカウンター",1,"5","MID_SUB11_3_1",5,0,,,
,"名声上昇","G_SUB_11さんごカウンター",1,"5",,200,0,,,
,"立ち絵消去","G_SUB_11さんごカウンター",1,"5","でっぷり商人",5,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB11_はい選択_サンゴなし",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB11_1_4",5,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB11_いいえ選択",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB11_1_3",5,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"SUB11_デバッグ設定",,,0,,,0,0,,,
,"アイテム入手",,0,,"IID_サンゴのかけら",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"酒場_SUB25",,,0,,,0,0,,,
,"サブルーチン呼び出し","G_SUB_25宝をとりもどせギース編",3,"1","SUB25_立ち絵",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB25_立ち絵",,,0,,,0,0,,,
,"立ち絵追加","G_SUB_25宝をとりもどせギース編",1,"1","SUB25_通常選択肢",7,0,"貴族のおじさん","MPID_フーガ家の当主",
,"立ち絵追加","*else",0,,"SUB25_初回選択肢",7,0,"貴族のおじさん","MPID_フーガ家の当主",
,"サブルーチン終了",,0,,,0,0,,,
"SUB25_初回選択肢",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB25_1",7,0,,,
,"はい・いいえ選択",,0,,"MID_SUB25_1_確認0",0,0,,,
,"はい選択",,0,,"SUB25_通常選択肢",0,0,,,
,"いいえ選択",,0,,"SUB25_ない",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB25_通常選択肢",,,0,,,0,0,,,
,"会話","G_SUB_25宝をとりもどせギース編",5,"1","MID_SUB25_1_1",7,0,,,
,"会話","*else",0,,"MID_SUB25_2_1",7,0,,,
,"変数セット",,0,,"SUB25初回会話",0,0,,,
,"変数セット","G_SUB_25宝をとりもどせギース編",5,"1","SUB25初回会話",0,1,,,
,"変数セット","G_SUB_25宝をとりもどせギース編",5,"1","G_SUB_25宝をとりもどせギース編",0,1,,,
,"サブルーチン呼び出し","*IID_フーガ家の盾",4,"1","SUB25_正解盾あり",0,0,,,
,"サブルーチン呼び出し","*IID_リオン家の盾",4,"1","SUB25_失敗盾あり",0,0,,,
,"会話メニュー再構築","SUB25初回会話",1,"1",,0,0,,,
,"会話終了","*else",0,,,0,0,,,
"SUB25_正解盾あり",,,0,,,0,0,,,
,"はい・いいえ選択",,0,,"MID_SUB25_1_確認1",0,0,,,
,"はい選択",,0,,"SUB25_正解盾渡す",0,0,,,
,"いいえ選択",,0,,"SUB25_ない",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB25_失敗盾あり",,,0,,,0,0,,,
,"はい・いいえ選択",,0,,"MID_SUB25_1_確認5",0,0,,,
,"はい選択",,0,,"SUB25_失敗盾渡す",0,0,,,
,"いいえ選択",,0,,"SUB25_ない",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB25_失敗盾渡す",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB25_1_5",7,0,,,
,"ダイアログ",,0,,"MID_SUB25_1_確認6",0,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"SUB25_ない",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB25_1_3",7,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"SUB25_正解盾渡す",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB25_1_2",7,0,,,
,"アイテム消費",,0,,"IID_フーガ家の盾",0,0,,,
,"アイテム入手",,0,,"IID_黄金のリンゴ",0,0,,,
,"名声上昇",,0,,,300,0,,,
,"変数セット",,0,,"G_SUB_25宝をとりもどせギース編",0,2,,,
,"会話",,0,,"MID_SUB25_1_4",7,0,,,
,"ダイアログ",,0,,"MID_SUB25_1_確認4",0,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"酒場_SUB36",,,0,,,0,0,,,
,"サブルーチン呼び出し","G_SUB_06幻の魚",4,"1","SUB36_幻魚チェック",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB36_幻魚チェック",,,0,,,0,0,,,
,"サブルーチン呼び出し","G_SUB_36釣果待ち",2,"1","SUB36_通常ひげ分岐",0,0,,,
,"サブルーチン呼び出し","*else",0,,"SUB36_釣果チェック",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB36_釣果チェック",,,0,,,0,0,,,
,"サブルーチン呼び出し","G_SUB_36天上の釣り糸",1,"2","SUB36_釣果チェック２回目以降",0,0,,,
,"サブルーチン呼び出し","*else",0,,"SUB36_釣果チェック初回",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB36_釣果チェック初回",,,0,,,0,0,,,
,"GMAPターン取得",,0,,"SUB36釣果チェック",0,0,,,
,"GMAPターン取得",,0,,"SUB36釣果計算",0,0,,,
,"変数セット",,0,,"SUB36釣果チェック",2,0,"G_SUB_36釣り時間",,
,"立ち絵追加","SUB36釣果チェック",4,"3","SUB36_釣果完成会話",6,0,"男性","MPID_腕の良い漁師",
,"サブルーチン終了",,0,,,0,0,,,
"SUB36_釣果チェック２回目以降",,,0,,,0,0,,,
,"GMAPターン取得",,0,,"SUB36釣果チェック",0,0,,,
,"GMAPターン取得",,0,,"SUB36釣果計算",0,0,,,
,"変数セット",,0,,"SUB36釣果チェック",2,0,"G_SUB_36釣り時間",,
,"乱数生成",,0,,,6,0,,,
,"変数セット","*乱数",1,"0","SUB36釣果チェック",2,0,,,
,"変数セット","*乱数",1,"1","SUB36釣果チェック",2,1,,,
,"変数セット","*乱数",1,"2","SUB36釣果チェック",2,2,,,
,"変数セット","*乱数",1,"3","SUB36釣果チェック",2,3,,,
,"変数セット","*乱数",1,"4","SUB36釣果チェック",2,4,,,
,"変数セット","*乱数",1,"5","SUB36釣果チェック",2,5,,,
,"変数セット","*乱数",1,"6","SUB36釣果チェック",2,6,,,
,"立ち絵追加","SUB36釣果チェック",4,"4","SUB36_釣果完成会話",6,0,"男性","MPID_腕の良い漁師",
,"サブルーチン終了",,0,,,0,0,,,
"SUB36_釣果完成待ち会話",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB36_1_5",6,0,,,
,"会話終了",,0,,,0,0,,,
"SUB36_釣果完成会話",,,0,,,0,0,,,
,"会話","G_SUB_36天上の釣り糸",1,"2","MID_SUB36_4_1",6,0,,,
,"会話","*else",0,,"MID_SUB36_3_1",6,0,,,
,"アイテム入手",,0,,"IID_ダゴンのきりみ",0,0,,,
,"変数セット",,0,,"G_SUB_36釣果待ち",0,1,,,
,"GMAPターン取得",,0,,"G_SUB_36釣り時間",0,0,,,
,"変数セット","G_SUB_36天上の釣り糸",3,"1","G_SUB_36天上の釣り糸",0,2,,,
,"会話メニュー再構築",,0,,,0,0,,,
"SUB36_通常ひげ分岐",,,0,,,0,0,,,
,"サブルーチン呼び出し",,0,,"SUB36_通常立ち絵",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB36_通常立ち絵",,,0,,,0,0,,,
,"立ち絵追加","G_SUB_36釣果待ち",2,"1","SUB36_通常会話",6,0,"男性","MPID_腕の良い漁師",
,"サブルーチン終了",,0,,,0,0,,,
"SUB36_通常会話",,,0,,,0,0,,,
,"会話","G_SUB_36天上の釣り糸",4,"1","MID_SUB36_2_1",6,0,,,
,"会話","*else",0,,"MID_SUB36_1_1",6,0,,,
,"変数セット","G_SUB_36天上の釣り糸",3,"1","G_SUB_36天上の釣り糸",0,1,,,
,"会話終了","*IID_透明なひげ",5,"1",,0,0,,,
,"はい・いいえ選択",,0,,"MID_SUB36_1_確認1",0,0,,,
,"はい選択",,0,,"SUB36_材料渡す",0,0,,,
,"いいえ選択",,0,,"SUB36_材料渡さない",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB36_材料渡す",,,0,,,0,0,,,
,"変数セット",,0,,"SUB36釣果チェック",0,0,,,
,"変数セット","*IID_透明なひげ",4,"1","SUB36釣果チェック",0,1,,,
,"会話","SUB36釣果チェック",1,"1","MID_SUB36_1_2",6,0,,,
,"アイテム消費","SUB36釣果チェック",1,"1","IID_透明なひげ",0,0,,,
,"変数セット","SUB36釣果チェック",1,"1","G_SUB_36釣果待ち",0,1,,,
,"GMAPターン取得","SUB36釣果チェック",1,"1","G_SUB_36釣り時間",0,0,,,
,"会話メニュー再構築","SUB36釣果チェック",1,"1",,0,0,,,
"SUB36_材料渡さない",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB36_1_3",6,0,,,
,"会話終了",,0,,,0,0,,,
"SUB36_デバッグ設定",,,0,,,0,0,,,
,"変数セット",,0,,"G_SUB_06幻の魚",0,1,,,
,"変数セット",,0,,"G_SUB_35出られなくなった男",0,2,,,
,"サブルーチン終了",,0,,,0,0,,,
"出入り口_SUB40",,,0,,,0,0,,,
,"サブルーチン呼び出し","G_SUB_40遙かなる遠き大地",5,"1","SUB40_受諾前",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"出入り口_SUB40_フェード後",,,0,,,0,0,,,
,"サブルーチン呼び出し","G_フリアの港6_進行",1,"1","SUB40_初回のみ",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB40_初回のみ",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB40_1_1",6,0,,,
,"変数セット",,0,,"G_フリアの港6_進行",0,2,,,
,"はい・いいえ選択",,0,,"MID_SUB40_1_確認1",0,0,,,
,"はい選択",,0,,"SUB40_受諾_強制会話",0,0,,,
,"いいえ選択",,0,,"SUB40_拒否_強制会話",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB40_受諾前",,,0,,,0,0,,,
,"立ち絵追加",,0,,"SUB40_受諾前会話",6,0,"貴族の老人","MPID_異国の商人",
,"サブルーチン終了",,0,,,0,0,,,
"SUB40_受諾前会話",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB40_2_1",6,0,,,
,"はい・いいえ選択",,0,,"MID_SUB40_1_確認1",0,0,,,
,"はい選択",,0,,"SUB40_受諾_選択会話",0,0,,,
,"いいえ選択",,0,,"SUB40_拒否_選択会話",0,0,,,
,"はい・いいえ選択実行",,0,,,0,0,,,
"SUB40_受諾_強制会話",,,0,,,0,0,,,
,"サブルーチン呼び出し",,0,,"SUB40_受諾",0,0,,,
,"コマンドメニュー再構築",,0,,,0,0,,,
"SUB40_拒否_強制会話",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB40_1_3",6,0,,,
,"コマンドメニュー再構築",,0,,,0,0,,,
"SUB40_受諾_選択会話",,,0,,,0,0,,,
,"サブルーチン呼び出し",,0,,"SUB40_受諾",0,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"SUB40_拒否_選択会話",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB40_1_3",6,0,,,
,"会話終了",,0,,,0,0,,,
"SUB40_受諾",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB40_1_2",6,0,,,
,"スキップ中断",,0,,,0,0,,,
,"効果音再生",,0,,"FF_JOIN",0,0,"ジングル",,
,"ダイアログ",,0,,"MID_SUB40_1_確認2",0,0,,,
,"ダイアログ",,0,,"MID_SUB40_1_確認3",0,0,,,
,"変数セット",,0,,"G_SUB_40遙かなる遠き大地",0,1,,,
,"変数セット",,0,,"G_経路_アカネイア航路",0,1,,,
,"サブルーチン終了",,0,,,0,0,,,
"出入り口_SUB711",,,0,,,0,0,,,
,"コメント",,0,,"ここで通信フラグチェック",0,0,,,
,"サブルーチン呼び出し","G_セリカ受信",4,"1","SUB711_通常",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"SUB711_通常",,,0,,,0,0,,,
,"立ち絵追加",,0,,"SUB711_アイテム入手",7,0,"派手な服の男",,
,"サブルーチン終了",,0,,,0,0,,,
"SUB711_アイテム入手",,,0,,,0,0,,,
,"会話",,0,,"MID_SUB711_1_1",7,0,,,
,"アイテム入手","G_SUB_711もっとうれしく",1,"0","IID_セブンソード",0,0,,,
,"アイテム入手","G_SUB_711もっとうれしく",1,"1","IID_イレブンシールド",0,0,,,
,"サブルーチン呼び出し","G_SUB_711もっとうれしく",1,"2","SUB711_アイテムランダム入手",0,0,,,
,"会話",,0,,"MID_SUB711_1_2",7,0,,,
,"立ち絵消去",,0,,"派手な服の男",7,0,,,
,"ダイアログ",,0,,"MID_SUB711_1_確認4",0,0,,,
,"コメント",,0,,"ここで通信フラグ消去",0,0,,,
,"変数セット","G_SUB_711もっとうれしく",5,"2","G_SUB_711もっとうれしく",1,1,,,
,"変数セット",,0,,"G_セリカ受信",0,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"SUB711_アイテムランダム入手",,,0,,,0,0,,,
,"乱数生成",,0,,,6,0,,,
,"アイテム入手","*乱数",1,"0","IID_コラボの食べ物１",0,0,,,
,"アイテム入手","*乱数",1,"1","IID_コラボの食べ物２",0,0,,,
,"アイテム入手","*乱数",1,"2","IID_コラボの食べ物３",0,0,,,
,"アイテム入手","*乱数",1,"3","IID_コラボの食べ物４",0,0,,,
,"アイテム入手","*乱数",1,"4","IID_コラボの食べ物５",0,0,,,
,"アイテム入手","*乱数",1,"5","IID_コラボの食べ物６",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
