シーケンス,コマンド,条件1,比較,条件2,引数１（ジャンプ先）,引数２,引数３,引数４,引数５,引数６
,"ジャンプ",,0,,"Ｂ３_行止２",0,0,"(790,885,0)",,
"Ｂ２_宝箱１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ２_宝箱１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ２_分岐１",0,0,"start3",,
"Ｂ３_行止２",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ３_行止２",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ３_分岐２",0,0,"start1",,
"Ｂ３_分岐２",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ３_分岐２",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ３_行止２",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ３_井戸１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit3","Ｂ３_穴１",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ３_井戸１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ３_井戸１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ３_分岐２",0,0,"start2",,
"Ｂ３_穴１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ３_穴１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ３_分岐２",0,0,"start3",,
,"ジャンプ",,0,,"Ｂ４_行止１",0,0,"(795,875,180)",,
"Ｂ４_行止１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ４_行止１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ４_隠し井戸１",0,0,"start2",,
"Ｂ４_隠し井戸１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ４_隠し井戸１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit2","Ｂ４_行止１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit1","Ｂ４_分岐１",0,0,"start1",,
"Ｂ４_分岐１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ４_分岐１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ４_隠し井戸１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ４_宝箱１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit3","Ｂ４_穴１",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ４_宝箱１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ４_宝箱１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ４_分岐１",0,0,"start2",,
"Ｂ４_穴１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ４_穴１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ４_分岐１",0,0,"start3",,
,"ジャンプ",,0,,"Ｂ５_行止２",0,0,"(790,885,180)",,
"Ｂ５_行止２",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ５_行止２",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ５_分岐２",0,0,"start3",,
"Ｂ５_分岐２",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ５_分岐２",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ５_行止１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ５_通常１",0,0,"start2",,
,"ジャンプ","*結果",1,"exit3","Ｂ５_行止２",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ５_行止１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ５_行止１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ５_分岐２",0,0,"start1",,
"Ｂ５_通常１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ５_通常１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit2","Ｂ５_分岐２",0,0,"start2",,
,"ジャンプ","*結果",1,"exit1","Ｂ５_門番１",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ５_門番１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ５_門番１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ５_通常１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ５_穴１",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ５_穴１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ５_穴１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ５_門番１",0,0,"start2",,
,"ジャンプ",,0,,"Ｂ６_井戸１",0,0,"(800,666,180)",,
"Ｂ６_井戸１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ６_井戸１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ６_分岐１",0,0,"start3",,
"Ｂ６_分岐１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ６_分岐１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ６_宝箱１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ６_穴１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit3","Ｂ６_井戸１",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ６_穴１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ６_穴１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ６_分岐１",0,0,"start2",,
,"ジャンプ",,0,,"Ｂ７_分岐２",0,0,"(950,1040,0)",,
"Ｂ６_宝箱１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ６_宝箱１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ６_分岐１",0,0,"start1",,
"Ｂ７_分岐２",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ７_分岐２",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ７_行止１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ７_通常２",0,0,"start1",,
,"ジャンプ","*結果",1,"exit3","Ｂ７_宝箱１",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ７_行止１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ７_行止１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ７_分岐２",0,0,"start1",,
"Ｂ７_宝箱１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ７_宝箱１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ７_分岐２",0,0,"start3",,
"Ｂ７_通常２",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ７_通常２",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ７_分岐２",0,0,"start2",,
,"ジャンプ","*結果",1,"exit2","Ｂ７_穴１",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ７_穴１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ７_穴１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ７_通常２",0,0,"start2",,
,"ジャンプ",,0,,"Ｂ８_行止２",0,0,"(795,895,90)",,
"Ｂ８_行止２",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ８_行止２",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ８_通常１",0,0,"start1",,
"Ｂ８_通常１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ８_通常１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ８_行止２",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ８_通常２",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ８_通常２",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ８_通常２",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ８_通常１",0,0,"start2",,
,"ジャンプ","*結果",1,"exit2","Ｂ８_穴１",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ８_穴１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ８_穴１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ８_通常２",0,0,"start2",,
,"ジャンプ",,0,,"Ｂ９_行止１",0,0,"(800,840,90)",,
"Ｂ９_行止１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ９_行止１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ９_分岐１",0,0,"start3",,
"Ｂ９_分岐１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ９_分岐１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ９_宝箱１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ９_分岐１Ａ",0,0,"start2",,
,"ジャンプ","*結果",1,"exit3","Ｂ９_行止１",0,0,"start1",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ９_宝箱１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ９_宝箱１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ９_分岐１",0,0,"start1",,
"Ｂ９_分岐１Ａ",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ９_分岐１Ａ",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ９_宝箱１Ａ",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ９_分岐１",0,0,"start2",,
,"ジャンプ","*結果",1,"exit3","Ｂ９_隠し井戸１",0,0,"start2",,
,"アサート",,0,,"結果が不正です",0,0,,,
"Ｂ９_宝箱１Ａ",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ９_宝箱１Ａ",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ９_分岐１Ａ",0,0,"start1",,
"Ｂ９_隠し井戸１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ９_隠し井戸１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ９_穴１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit2","Ｂ９_分岐１Ａ",0,0,"start3",,
"Ｂ９_穴１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ９_穴１",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ９_隠し井戸１",0,0,"start1",,
,"ジャンプ",,0,,"Ｂ１０_行止１",0,0,"(800,930,180)",,
"Ｂ１０_行止１",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ１０_行止１",0,0,"*arg4",,
,"ジャンプ",,0,,"Ｂ１０_門番２",0,0,"start1",,
"Ｂ１０_門番２",,,0,,,0,0,,,
,"ダンジョン",,0,,"迷路_テーベ_Ｂ１０_門番２",0,0,"*arg4",,
,"ジャンプ","*結果",1,"exit1","Ｂ１０_行止１",0,0,"start1",,
,"スポットフラグ",,0,,"クリア済み",0,1,,,
,"ジャンプ",,0,,"出口",0,0,,,
,"アサート",,0,,"結果が不正です",0,0,,,
