シーケンス,コマンド,条件1,比較,条件2,引数１（ジャンプ先）,引数２,引数３,引数４,引数５,引数６
,"サブルーチン終了",,0,,,0,0,,,
"謁見の間_イベント1章",,,0,,,0,0,,,
,"コメント",,0,,"謁見の間_イベント1章",0,0,,,
,"サブルーチン呼び出し","G_ソフィア城1_強制会話_謁見の間",1,"0","謁見の間_強制会話1章",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"謁見の間_強制会話1章",,,0,,,0,0,,,
,"コメント",,0,,"謁見の間_強制会話1章",0,0,,,
,"会話",,0,,"MID_EV6",2,0,,,
,"BGM再生",,0,,"BGM_MAP_D_CASTLE",0,0,,,
,"変数セット",,0,,"G_ソフィア城1_強制会話_謁見の間",0,1,,,
,"サブルーチン呼び出し","G_ソフィア城1_バルコニー移動許可",5,"2","バルコニー移動許可チェック",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"お城付きの老人と会話1章",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV2_老人",2,0,,,
,"変数セット",,0,,"G_ソフィア城1_強制会話_謁見の間",0,1,,,
,"会話終了",,0,,,0,0,,,
"階段1章",,,0,,,0,0,,,
,"立ち絵追加","G_ソフィア城1_バルコニー移動許可",5,"2","MID_ADV3_ソシアルナイト",3,0,"ソシアルナイト（青）","MPID_ソフィア兵",
,"立ち絵追加","G_ソフィア城1_バルコニー移動許可",1,"2","MID_ADV2_ソシアルナイト",3,0,"ソシアルナイト（青）","MPID_ソフィア兵",
,"フェードイン",,0,,,1,0,,,
,"会話","G_ソフィア城1_バルコニー移動許可",5,"2","MID_ADV3_ソシアルナイト",0,0,,,
,"サブルーチン呼び出し","G_ソフィア城1_バルコニー移動許可",1,"2","階段1章_会話",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"階段1章_会話",,,0,,,0,0,,,
,"会話","G_ソフィア城1_バルコニー移動許可",1,"2","MID_EV2",0,0,,,
,"変数セット","G_ソフィア城1_バルコニー移動許可",1,"2","G_ソフィア城1_バルコニー移動許可",1,1,,,
,"移動先許可","G_ソフィア城1_バルコニー移動許可",1,"3","バルコニーへ",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"バルコニー_フェード前1章",,,0,,,0,0,,,
,"BGM停止",,0,,,1000,0,,,
,"立ち絵追加",,0,,"マイセンと会話1章",3,0,"マイセン",,
,"サブルーチン終了",,0,,,0,0,,,
"マイセンと会話1章",,,0,,,0,0,,,
,"変数セット",,0,,"G_ソフィア城1_演出",0,1,,,
,"壁紙表示",,0,,,0,0,,,
,"会話",,0,,"MID_EV3",3,0,,,
,"フェードアウト",,0,,,1,0,"white",,
,"フェード待ち",,0,,,0,0,,,
,"サブルーチン呼び出し",,0,,"GS_一枚絵表示",0,0,"Tlp_Ev_SofiaFreed",,
,"フェードイン",,0,,,1,0,"white",,
,"フェード待ち",,0,,,0,0,,,
,"効果音再生",,0,,"SE_EVT_1_CHEER2",0,-1,,,
,"ウェイト",,0,,,1000,0,,,
,"字幕再生",,0,,"Tlp_Ev_SofiaFreed",0,0,"MID_EV4",,
,"ウェイト",,0,,,1000,0,,,
,"効果音停止",,0,,"SE_EVT_1_CHEER2",1000,-1,,,
,"BGM停止",,0,,,1000,0,,,
,"フェードアウト",,0,,,2,0,,,
,"フェード待ち",,0,,,0,0,,,
,"サブルーチン呼び出し",,0,,"GS_一枚絵消去",0,0,,,
,"壁紙消去",,0,,,0,0,,,
,"ジャンプ",,0,,"エンディング1章",0,0,,,
"バルコニー移動許可チェック",,,0,,,0,0,,,
,"変数セット",,0,,"G_ソフィア城1_バルコニー移動許可",0,0,,,
,"変数セット","G_ソフィア城1_強制会話_謁見の間",1,"1","G_ソフィア城1_バルコニー移動許可",1,1,,,
,"変数セット","G_ソフィア城1_強制会話_中央ホール",1,"1","G_ソフィア城1_バルコニー移動許可",1,1,,,
,"サブルーチン呼び出し","G_ソフィア城1_バルコニー移動許可",6,"2","移動先_ソフィア城1F",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"オープニング1章",,,0,,,0,0,,,
,"スポットフラグ",,0,,"訪問済み",0,1,,,
,"サブルーチン終了",,0,,,0,0,,,
"エンディング1章",,,0,,,0,0,,,
,"スポットフラグ",,0,,"クリア済み",0,1,,,
,"終了",,0,,,0,0,,,
"アドベンチャーをスキップ_1章",,,0,,,1,0,,,
,"変数セット",,0,,"G_ソフィア城1_初回訪問",0,1,,,
,"変数セット",,0,,"G_ソフィア城1_強制会話_謁見の間",0,1,,,
,"変数セット",,0,,"G_ソフィア城1_強制会話_中央ホール",0,1,,,
,"章セット",,0,,"修道院",2,2,,,
,"GMAPセット",,0,,"修道院",1,2,,,
,"GMAPセット",,0,,,2,1,,,
,"仲間入り",,0,,"セリカ",2,0,,,
,"イベントジャンプ",,0,,"修道院",0,0,,,
,"終了",,0,,,0,0,,,
