シーケンス,コマンド,条件1,比較,条件2,引数１（ジャンプ先）,引数２,引数３,引数４,引数５,引数６
,"アイテム消費",,0,,"IID_星のジェミニ",0,0,,,
,"アイテム消費",,0,,"IID_星のキャンサー",0,0,,,
,"アイテム消費",,0,,"IID_星のレオ",0,0,,,
,"アイテム消費",,0,,"IID_星のバルゴ",0,0,,,
,"アイテム消費",,0,,"IID_星のリブラ",0,0,,,
,"アイテム消費",,0,,"IID_星のスコーピオ",0,0,,,
,"アイテム消費",,0,,"IID_星のサジタリス",0,0,,,
,"アイテム消費",,0,,"IID_星のカプコーン",0,0,,,
,"アイテム消費",,0,,"IID_黒真珠",0,0,,,
,"アイテム入手",,0,,"IID_星の宝珠",0,0,,,
,"会話メニュー再構築",,0,,,0,0,,,
"隠者_材料渡さない",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV5_隠者",5,0,,,
,"会話終了",,0,,,0,0,,,
"隠者_デバッグアイテム入手",,,0,,,0,0,,,
,"アイテム入手",,0,,"IID_星のアクエリアス",0,0,,,
,"アイテム入手",,0,,"IID_星のピスケス",0,0,,,
,"アイテム入手",,0,,"IID_星のアリエス",0,0,,,
,"アイテム入手",,0,,"IID_星のタウルス",0,0,,,
,"アイテム入手",,0,,"IID_星のジェミニ",0,0,,,
,"アイテム入手",,0,,"IID_星のキャンサー",0,0,,,
,"アイテム入手",,0,,"IID_星のレオ",0,0,,,
,"アイテム入手",,0,,"IID_星のバルゴ",0,0,,,
,"アイテム入手",,0,,"IID_星のリブラ",0,0,,,
,"アイテム入手",,0,,"IID_星のスコーピオ",0,0,,,
,"アイテム入手",,0,,"IID_星のサジタリス",0,0,,,
,"アイテム入手",,0,,"IID_星のカプコーン",0,0,,,
,"アイテム入手",,0,,"IID_黒真珠",0,0,,,
,"サブルーチン終了",,0,,,0,0,,,
"神殿内部へ",,,0,,,0,0,,,
,"BGM停止",,0,,,1000,0,,,
,"戻り先指定",,0,,"入り口",0,0,,,
,"出撃選択",,0,,"E002_迷路１",0,0,"Dng_E002",,
,"ダンジョン",,0,,"E002_迷路１",0,0,"start1",,
,"ジャンプ","*結果",1,"exit1","入り口",0,0,,,
"外に出る",,,0,,,0,0,,,
,"スポットフラグ","*クリア済み",2,"True","クリア済み",0,1,,,
,"サブルーチン呼び出し",,0,,"GS_セーブメニュー",0,0,,,
,"終了",,0,,,0,0,,,
