シーケンス,コマンド,条件1,比較,条件2,引数１（ジャンプ先）,引数２,引数３,引数４,引数５,引数６
"桟橋男性と会話2章",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV3_男性",2,0,,,
,"変数セット",,0,,"G_ノーヴァの港2_バルボたちについて",0,1,,,
,"会話終了",,0,,,0,0,,,
"桟橋おじさんと会話2章",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV3_おじさん",4,0,,,
,"会話終了",,0,,,0,0,,,
"老人2章_条件分岐",,,0,,,0,0,,,
,"立ち絵追加","*加入",2,"セーバー","老人と会話2章_セーバー仲間入り前",1,0,"老人",,
,"立ち絵追加","*加入",1,"セーバー","老人と会話2章_セーバー仲間入り後",1,0,"老人",,
,"サブルーチン終了",,0,,,0,0,,,
"老人と会話2章_セーバー仲間入り前",,,0,,,0,0,,,
,"会話","G_ノーヴァの港2_桟橋イベント",1,"0","MID_ADV1_老人",1,0,,,
,"フェードアウト","G_ノーヴァの港2_桟橋イベント",1,"0",,1,0,,,
,"フェード待ち","G_ノーヴァの港2_桟橋イベント",1,"0",,0,0,,,
,"フェードイン","G_ノーヴァの港2_桟橋イベント",1,"0",,1,0,,,
,"フェード待ち","G_ノーヴァの港2_桟橋イベント",1,"0",,0,0,,,
,"会話","G_ノーヴァの港2_桟橋イベント",1,"0","MID_EV1",3,0,,,
,"会話","G_ノーヴァの港2_桟橋イベント",1,"1","MID_ADV2_老人",1,0,,,
,"変数セット",,0,,"G_ノーヴァの港2_桟橋イベント",0,1,,,
,"会話終了",,0,,,0,0,,,
"老人と会話2章_セーバー仲間入り後",,,0,,,0,0,,,
,"会話",,0,,"MID_ADV3_老人",1,0,,,
,"フェードアウト",,0,,,1,0,,,
,"フェード待ち",,0,,,0,0,,,
,"ジャンプ",,0,,"港を出る_イベント専用",0,0,,,
"港を出る_イベント専用",,,0,,,0,0,,,
,"背景",,0,,"拠点_海_ノーヴァ",0,0,,,
,"BGM再生",,0,,"BGM_MAP_D_PORT",0,0,,,
,"フェードイン",,0,,,1,0,,,
,"フェード待ち",,0,,,0,0,,,
,"スキップ中断",,0,,,0,0,,,
,"会話",,0,,"MID_EV2",3,0,,,
,"フェードアウト",,0,,,1,0,,,
,"フェード待ち",,0,,,0,0,,,
,"サブルーチン呼び出し",,0,,"GS_一枚絵表示",0,0,"Tlp_Ev_IsolatedIsland",,
,"フェードイン",,0,,,1,0,,,
,"フェード待ち",,0,,,0,0,,,
,"会話",,0,,"MID_EV3",3,0,,,
,"フェードアウト",,0,,,2,0,,,
,"フェード待ち",,0,,,0,0,,,
,"BGM停止",,0,,,1,0,,,
,"サブルーチン呼び出し",,0,,"GS_一枚絵消去",0,0,,,
,"フェードアウト",,0,,,2,0,,,
,"GMAPセット",,0,,"海１",3,0,,,
,"スポットフラグ",,0,,"クリア済み",0,1,,,
,"変数セット",,0,,"G_ノーヴァの港2_演出",0,1,,,
,"フェードアウト",,0,,,1,0,,,
,"フェード待ち",,0,,,0,0,,,
,"BGM停止",,0,,,2,0,,,
,"環境音停止",,0,,,2,0,,,
,"終了",,0,,,0,0,,,
"アドベンチャーをスキップ_2章",,,0,,,1,0,,,
,"変数セット",,0,,"G_ノーヴァの港2_桟橋イベント",0,1,,,
,"GMAPセット",,0,,"海１",3,0,,,
,"仲間入り","*加入",2,"セイバー","セイバー",0,0,,,
,"ジャンプ",,0,,"港を出る",0,0,,,
